Date,Revenue / Sales,Expenses,Profit,Assets,Liabilities,Cash In,Cash Out,Department,Category
2026-08-01,970,0,970,1137730,58310,970,0,Salle,Ventes repas midi
2026-08-01,0,640,-640,1137730,58310,0,640,Cuisine,Achats fournisseurs
2026-08-01,0,2490,-2490,1137730,58310,0,2490,Administration,Loyer
2026-08-01,0,950,-950,1137730,58310,0,950,Administration,Electricite / Eau
2026-08-01,0,300,-300,1137730,58310,0,300,Cuisine,Gaz
2026-08-01,0,510,-510,1137730,58310,0,510,Administration,Taxes / Impots
2026-08-02,0,690,-690,1140430,58390,0,690,Cuisine,Achats fournisseurs
2026-08-03,0,170,-170,1137960,58520,0,170,Cuisine,Produits menagers
2026-08-03,0,750,-750,1137960,58520,0,750,Cuisine,Achats fournisseurs
2026-08-03,700,0,700,1137960,58520,700,0,Salle,Ventes repas midi
2026-08-03,630,0,630,1137960,58520,630,0,Salle,Ventes evenements
2026-08-03,750,0,750,1137960,58520,750,0,Salle,Ventes bar
2026-08-04,1030,0,1030,1149280,58390,1030,0,Salle,Ventes bar
2026-08-04,690,0,690,1149280,58390,690,0,Salle,Ventes repas midi
2026-08-04,1740,0,1740,1149280,58390,1740,0,Cuisine,Ventes plats a emporter
2026-08-05,1010,0,1010,1146130,58530,1010,0,Salle,Ventes evenements
2026-08-05,760,0,760,1146130,58530,760,0,Salle,Ventes repas midi
2026-08-05,1440,0,1440,1146130,58530,1440,0,Salle,Ventes repas soir
2026-08-05,0,90,-90,1146130,58530,0,90,Cuisine,Produits menagers
2026-08-05,0,380,-380,1146130,58530,0,380,Administration,Marketing / Pub
2026-08-06,1370,0,1370,1155600,58700,1370,0,Salle,Ventes repas midi
2026-08-06,630,0,630,1155600,58700,630,0,Salle,Ventes evenements
2026-08-06,940,0,940,1155600,58700,940,0,Cuisine,Ventes plats a emporter
2026-08-07,0,2710,-2710,1156260,58610,0,2710,Administration,Salaires
2026-08-07,1060,0,1060,1156260,58610,1060,0,Cuisine,Ventes plats a emporter
2026-08-07,1560,0,1560,1156260,58610,1560,0,Salle,Ventes repas midi
2026-08-07,800,0,800,1156260,58610,800,0,Salle,Ventes repas soir
2026-08-08,580,0,580,1155650,58840,580,0,Salle,Ventes repas midi
2026-08-08,660,0,660,1155650,58840,660,0,Salle,Ventes bar
2026-08-08,1190,0,1190,1155650,58840,1190,0,Salle,Ventes evenements
2026-08-08,0,110,-110,1155650,58840,0,110,Cuisine,Produits menagers
2026-08-09,0,600,-600,1156650,58770,0,600,Cuisine,Achats fournisseurs
2026-08-10,940,0,940,1153670,59030,940,0,Salle,Ventes bar
2026-08-10,630,0,630,1153670,59030,630,0,Salle,Ventes repas midi
2026-08-10,1610,0,1610,1153670,59030,1610,0,Salle,Ventes evenements
2026-08-10,0,290,-290,1153670,59030,0,290,Cuisine,Achats fournisseurs
2026-08-11,0,830,-830,1160780,59120,0,830,Cuisine,Achats fournisseurs
2026-08-11,610,0,610,1160780,59120,610,0,Salle,Ventes evenements
2026-08-11,590,0,590,1160780,59120,590,0,Salle,Ventes repas soir
2026-08-11,1160,0,1160,1160780,59120,1160,0,Cuisine,Ventes plats a emporter
2026-08-12,550,0,550,1159970,58960,550,0,Salle,Ventes repas soir
2026-08-12,460,0,460,1159970,58960,460,0,Salle,Ventes bar
2026-08-12,570,0,570,1159970,58960,570,0,Salle,Ventes evenements
2026-08-12,0,310,-310,1159970,58960,0,310,Cuisine,Achats fournisseurs
2026-08-13,1670,0,1670,1165210,59120,1670,0,Salle,Ventes repas soir
2026-08-13,530,0,530,1165210,59120,530,0,Salle,Ventes evenements
2026-08-13,1340,0,1340,1165210,59120,1340,0,Salle,Ventes repas midi
2026-08-13,0,830,-830,1165210,59120,0,830,Cuisine,Achats fournisseurs
2026-08-13,0,120,-120,1165210,59120,0,120,Cuisine,Produits menagers
2026-08-14,0,240,-240,1163660,59380,0,240,Cuisine,Petit equipement
2026-08-14,0,3440,-3440,1163660,59380,0,3440,Administration,Salaires
2026-08-14,0,50,-50,1163660,59380,0,50,Cuisine,Produits menagers
2026-08-14,0,780,-780,1163660,59380,0,780,Cuisine,Achats fournisseurs
2026-08-14,760,0,760,1163660,59380,760,0,Salle,Ventes bar
2026-08-14,590,0,590,1163660,59380,590,0,Salle,Ventes repas soir
2026-08-14,730,0,730,1163660,59380,730,0,Salle,Ventes repas midi
2026-08-15,1170,0,1170,1158440,59230,1170,0,Salle,Ventes evenements
2026-08-15,550,0,550,1158440,59230,550,0,Salle,Ventes repas midi
2026-08-15,1360,0,1360,1158440,59230,1360,0,Cuisine,Ventes plats a emporter
2026-08-15,0,170,-170,1158440,59230,0,170,Cuisine,Petit equipement
2026-08-16,0,490,-490,1158700,59140,0,490,Cuisine,Achats fournisseurs
2026-08-17,920,0,920,1165580,59130,920,0,Salle,Ventes repas midi
2026-08-17,820,0,820,1165580,59130,820,0,Salle,Ventes evenements
2026-08-17,940,0,940,1165580,59130,940,0,Cuisine,Ventes plats a emporter
2026-08-17,0,590,-590,1165580,59130,0,590,Cuisine,Achats fournisseurs
2026-08-18,0,770,-770,1167490,58980,0,770,Cuisine,Achats fournisseurs
2026-08-18,1000,0,1000,1167490,58980,1000,0,Cuisine,Ventes plats a emporter
2026-08-18,0,170,-170,1167490,58980,0,170,Cuisine,Produits menagers
2026-08-18,930,0,930,1167490,58980,930,0,Salle,Ventes evenements
2026-08-18,980,0,980,1167490,58980,980,0,Salle,Ventes bar
2026-08-19,700,0,700,1167870,59240,700,0,Cuisine,Ventes plats a emporter
2026-08-19,630,0,630,1167870,59240,630,0,Salle,Ventes evenements
2026-08-19,680,0,680,1167870,59240,680,0,Salle,Ventes repas midi
2026-08-19,0,380,-380,1167870,59240,0,380,Cuisine,Achats fournisseurs
2026-08-20,1190,0,1190,1173730,59540,1190,0,Salle,Ventes bar
2026-08-20,700,0,700,1173730,59540,700,0,Cuisine,Ventes plats a emporter
2026-08-20,910,0,910,1173730,59540,910,0,Salle,Ventes repas midi
2026-08-20,0,220,-220,1173730,59540,0,220,Cuisine,Achats fournisseurs
2026-08-20,0,110,-110,1173730,59540,0,110,Cuisine,Produits menagers
2026-08-20,0,310,-310,1173730,59540,0,310,Administration,Marketing / Pub
2026-08-21,0,3190,-3190,1175050,59430,0,3190,Administration,Salaires
2026-08-21,1600,0,1600,1175050,59430,1600,0,Salle,Ventes repas midi
2026-08-21,0,760,-760,1175050,59430,0,760,Cuisine,Achats fournisseurs
2026-08-21,1550,0,1550,1175050,59430,1550,0,Salle,Ventes repas soir
2026-08-21,830,0,830,1175050,59430,830,0,Salle,Ventes evenements
2026-08-22,1020,0,1020,1170860,59480,1020,0,Salle,Ventes evenements
2026-08-22,1080,0,1080,1170860,59480,1080,0,Salle,Ventes repas soir
2026-08-22,1430,0,1430,1170860,59480,1430,0,Salle,Ventes repas midi
2026-08-23,0,380,-380,1174510,59560,0,380,Cuisine,Achats fournisseurs
2026-08-23,0,120,-120,1174510,59560,0,120,Cuisine,Produits menagers
2026-08-24,0,500,-500,1171280,59720,0,500,Cuisine,Achats fournisseurs
2026-08-24,880,0,880,1171280,59720,880,0,Salle,Ventes evenements
2026-08-24,790,0,790,1171280,59720,790,0,Cuisine,Ventes plats a emporter
2026-08-24,540,0,540,1171280,59720,540,0,Salle,Ventes repas midi
2026-08-25,1540,0,1540,1177090,59670,1540,0,Salle,Ventes evenements
2026-08-25,860,0,860,1177090,59670,860,0,Salle,Ventes repas midi
2026-08-25,890,0,890,1177090,59670,890,0,Salle,Ventes repas soir
2026-08-25,0,530,-530,1177090,59670,0,530,Cuisine,Achats fournisseurs
2026-08-26,0,120,-120,1184100,59520,0,120,Cuisine,Produits menagers
2026-08-26,1030,0,1030,1184100,59520,1030,0,Salle,Ventes bar
2026-08-26,0,750,-750,1184100,59520,0,750,Cuisine,Achats fournisseurs
2026-08-26,1500,0,1500,1184100,59520,1500,0,Salle,Ventes repas soir
2026-08-26,670,0,670,1184100,59520,670,0,Cuisine,Ventes plats a emporter
2026-08-27,960,0,960,1184000,59430,960,0,Cuisine,Ventes plats a emporter
2026-08-27,500,0,500,1184000,59430,500,0,Salle,Ventes evenements
2026-08-27,580,0,580,1184000,59430,580,0,Salle,Ventes repas soir
2026-08-27,0,590,-590,1184000,59430,0,590,Cuisine,Achats fournisseurs
2026-08-28,1270,0,1270,1182200,59690,1270,0,Salle,Ventes evenements
2026-08-28,510,0,510,1182200,59690,510,0,Salle,Ventes repas midi
2026-08-28,1190,0,1190,1182200,59690,1190,0,Salle,Ventes bar
2026-08-28,0,3300,-3300,1182200,59690,0,3300,Administration,Salaires
2026-08-29,0,200,-200,1186540,59500,0,200,Cuisine,Produits menagers
2026-08-29,1770,0,1770,1186540,59500,1770,0,Salle,Ventes repas midi
2026-08-29,590,0,590,1186540,59500,590,0,Salle,Ventes bar
2026-08-29,1220,0,1220,1186540,59500,1220,0,Salle,Ventes evenements
2026-08-30,0,150,-150,1184870,59300,0,150,Cuisine,Produits menagers
2026-08-31,1550,0,1550,1189380,59370,1550,0,Salle,Ventes repas soir
2026-08-31,380,0,380,1189380,59370,380,0,Salle,Ventes bar
2026-08-31,1300,0,1300,1189380,59370,1300,0,Salle,Ventes repas midi
2026-08-31,0,220,-220,1189380,59370,0,220,Cuisine,Achats fournisseurs
2026-09-01,1030,0,1030,1188420,59400,1030,0,Cuisine,Ventes plats a emporter
2026-09-01,310,0,310,1188420,59400,310,0,Salle,Ventes evenements
2026-09-01,780,0,780,1188420,59400,780,0,Salle,Ventes bar
2026-09-01,0,660,-660,1188420,59400,0,660,Cuisine,Achats fournisseurs
2026-09-01,0,2240,-2240,1188420,59400,0,2240,Administration,Loyer
2026-09-01,0,740,-740,1188420,59400,0,740,Administration,Electricite / Eau
2026-09-01,0,270,-270,1188420,59400,0,270,Cuisine,Gaz
2026-09-01,0,370,-370,1188420,59400,0,370,Administration,Taxes / Impots
2026-09-02,0,170,-170,1191450,59590,0,170,Cuisine,Produits menagers
2026-09-02,910,0,910,1191450,59590,910,0,Salle,Ventes evenements
2026-09-02,0,400,-400,1191450,59590,0,400,Cuisine,Achats fournisseurs
2026-09-02,700,0,700,1191450,59590,700,0,Cuisine,Ventes plats a emporter
2026-09-02,490,0,490,1191450,59590,490,0,Salle,Ventes repas midi
2026-09-03,360,0,360,1189840,59500,360,0,Salle,Ventes bar
2026-09-03,270,0,270,1189840,59500,270,0,Salle,Ventes repas midi
2026-09-03,780,0,780,1189840,59500,780,0,Salle,Ventes repas soir
2026-09-04,1630,0,1630,1186950,59670,1630,0,Salle,Ventes repas midi
2026-09-04,460,0,460,1186950,59670,460,0,Salle,Ventes evenements
2026-09-04,1290,0,1290,1186950,59670,1290,0,Cuisine,Ventes plats a emporter
2026-09-04,0,470,-470,1186950,59670,0,470,Cuisine,Achats fournisseurs
2026-09-04,0,3410,-3410,1186950,59670,0,3410,Administration,Salaires
2026-09-05,0,380,-380,1184930,59510,0,380,Administration,Marketing / Pub
2026-09-05,760,0,760,1184930,59510,760,0,Salle,Ventes evenements
2026-09-05,770,0,770,1184930,59510,770,0,Cuisine,Ventes plats a emporter
2026-09-05,940,0,940,1184930,59510,940,0,Salle,Ventes repas soir
2026-09-07,0,690,-690,1189750,59210,0,690,Cuisine,Achats fournisseurs
2026-09-07,1220,0,1220,1189750,59210,1220,0,Salle,Ventes repas soir
2026-09-07,350,0,350,1189750,59210,350,0,Salle,Ventes repas midi
2026-09-07,860,0,860,1189750,59210,860,0,Cuisine,Ventes plats a emporter
2026-09-08,610,0,610,1193610,59290,610,0,Salle,Ventes repas midi
2026-09-08,500,0,500,1193610,59290,500,0,Salle,Ventes repas soir
2026-09-08,1320,0,1320,1193610,59290,1320,0,Cuisine,Ventes plats a emporter
2026-09-08,0,310,-310,1193610,59290,0,310,Cuisine,Achats fournisseurs
2026-09-08,0,170,-170,1193610,59290,0,170,Cuisine,Produits menagers
2026-09-09,0,550,-550,1195240,59090,0,550,Cuisine,Achats fournisseurs
2026-09-09,970,0,970,1195240,59090,970,0,Salle,Ventes repas midi
2026-09-09,760,0,760,1195240,59090,760,0,Salle,Ventes repas soir
2026-09-09,1170,0,1170,1195240,59090,1170,0,Salle,Ventes bar
2026-09-10,500,0,500,1199780,59180,500,0,Salle,Ventes repas midi
2026-09-10,540,0,540,1199780,59180,540,0,Cuisine,Ventes plats a emporter
2026-09-10,1030,0,1030,1199780,59180,1030,0,Salle,Ventes bar
2026-09-10,0,180,-180,1199780,59180,0,180,Cuisine,Achats fournisseurs
2026-09-11,0,620,-620,1193060,59140,0,620,Cuisine,Achats fournisseurs
2026-09-11,1140,0,1140,1193060,59140,1140,0,Salle,Ventes repas midi
2026-09-11,0,3030,-3030,1193060,59140,0,3030,Administration,Salaires
2026-09-11,970,0,970,1193060,59140,970,0,Cuisine,Ventes plats a emporter
2026-09-11,510,0,510,1193060,59140,510,0,Salle,Ventes bar
2026-09-12,1360,0,1360,1204520,59050,1360,0,Cuisine,Ventes plats a emporter
2026-09-12,550,0,550,1204520,59050,550,0,Salle,Ventes bar
2026-09-12,1410,0,1410,1204520,59050,1410,0,Salle,Ventes evenements
2026-09-12,0,50,-50,1204520,59050,0,50,Cuisine,Produits menagers
2026-09-13,0,570,-570,1199390,59160,0,570,Cuisine,Achats fournisseurs
2026-09-13,0,170,-170,1199390,59160,0,170,Cuisine,Produits menagers
2026-09-14,310,0,310,1199460,59290,310,0,Salle,Ventes repas midi
2026-09-14,320,0,320,1199460,59290,320,0,Salle,Ventes bar
2026-09-14,810,0,810,1199460,59290,810,0,Salle,Ventes repas soir
2026-09-15,0,140,-140,1203660,59580,0,140,Cuisine,Produits menagers
2026-09-15,0,620,-620,1203660,59580,0,620,Cuisine,Achats fournisseurs
2026-09-15,0,140,-140,1203660,59580,0,140,Salle,Maintenance
2026-09-15,190,0,190,1203660,59580,190,0,Salle,Ventes evenements
2026-09-15,680,0,680,1203660,59580,680,0,Salle,Ventes repas soir
2026-09-15,530,0,530,1203660,59580,530,0,Salle,Ventes repas midi
2026-09-16,550,0,550,1202660,59470,550,0,Salle,Ventes repas soir
2026-09-16,540,0,540,1202660,59470,540,0,Cuisine,Ventes plats a emporter
2026-09-16,540,0,540,1202660,59470,540,0,Salle,Ventes repas midi
2026-09-16,0,480,-480,1202660,59470,0,480,Cuisine,Achats fournisseurs
2026-09-17,0,680,-680,1203250,59530,0,680,Cuisine,Achats fournisseurs
2026-09-17,790,0,790,1203250,59530,790,0,Cuisine,Ventes plats a emporter
2026-09-17,500,0,500,1203250,59530,500,0,Salle,Ventes repas soir
2026-09-17,620,0,620,1203250,59530,620,0,Salle,Ventes evenements
2026-09-18,0,2690,-2690,1204300,59810,0,2690,Administration,Salaires
2026-09-18,1100,0,1100,1204300,59810,1100,0,Salle,Ventes bar
2026-09-18,750,0,750,1204300,59810,750,0,Salle,Ventes repas midi
2026-09-18,890,0,890,1204300,59810,890,0,Salle,Ventes evenements
2026-09-18,0,500,-500,1204300,59810,0,500,Cuisine,Achats fournisseurs
2026-09-18,0,120,-120,1204300,59810,0,120,Cuisine,Produits menagers
2026-09-19,1160,0,1160,1205350,59830,1160,0,Salle,Ventes evenements
2026-09-19,610,0,610,1205350,59830,610,0,Cuisine,Ventes plats a emporter
2026-09-19,420,0,420,1205350,59830,420,0,Salle,Ventes bar
2026-09-20,0,230,-230,1203330,60030,0,230,Cuisine,Achats fournisseurs
2026-09-20,0,310,-310,1203330,60030,0,310,Administration,Marketing / Pub
2026-09-21,360,0,360,1200700,60280,360,0,Salle,Ventes bar
2026-09-21,290,0,290,1200700,60280,290,0,Salle,Ventes evenements
2026-09-21,610,0,610,1200700,60280,610,0,Cuisine,Ventes plats a emporter
2026-09-21,0,680,-680,1200700,60280,0,680,Cuisine,Achats fournisseurs
2026-09-21,0,200,-200,1200700,60280,0,200,Cuisine,Produits menagers
2026-09-21,0,210,-210,1200700,60280,0,210,Cuisine,Petit equipement
2026-09-22,1060,0,1060,1203670,60310,1060,0,Salle,Ventes repas midi
2026-09-22,1150,0,1150,1203670,60310,1150,0,Salle,Ventes evenements
2026-09-22,430,0,430,1203670,60310,430,0,Salle,Ventes repas soir
2026-09-22,0,580,-580,1203670,60310,0,580,Cuisine,Achats fournisseurs
2026-09-22,0,180,-180,1203670,60310,0,180,Cuisine,Petit equipement
2026-09-23,0,380,-380,1208970,60410,0,380,Cuisine,Achats fournisseurs
2026-09-23,380,0,380,1208970,60410,380,0,Cuisine,Ventes plats a emporter
2026-09-23,580,0,580,1208970,60410,580,0,Salle,Ventes bar
2026-09-23,370,0,370,1208970,60410,370,0,Salle,Ventes repas midi
2026-09-24,700,0,700,1206310,60580,700,0,Salle,Ventes evenements
2026-09-24,510,0,510,1206310,60580,510,0,Salle,Ventes bar
2026-09-24,1740,0,1740,1206310,60580,1740,0,Salle,Ventes repas soir
2026-09-24,0,430,-430,1206310,60580,0,430,Cuisine,Achats fournisseurs
2026-09-25,0,50,-50,1211570,60680,0,50,Cuisine,Produits menagers
2026-09-25,0,550,-550,1211570,60680,0,550,Cuisine,Achats fournisseurs
2026-09-25,0,3330,-3330,1211570,60680,0,3330,Administration,Salaires
2026-09-25,610,0,610,1211570,60680,610,0,Salle,Ventes evenements
2026-09-25,1220,0,1220,1211570,60680,1220,0,Salle,Ventes repas soir
2026-09-25,1600,0,1600,1211570,60680,1600,0,Cuisine,Ventes plats a emporter
2026-09-26,1640,0,1640,1213390,60660,1640,0,Salle,Ventes evenements
2026-09-26,0,520,-520,1213390,60660,0,520,Cuisine,Achats fournisseurs
2026-09-26,1860,0,1860,1213390,60660,1860,0,Salle,Ventes repas soir
2026-09-26,440,0,440,1213390,60660,440,0,Cuisine,Ventes plats a emporter
2026-09-28,0,440,-440,1213570,60390,0,440,Cuisine,Achats fournisseurs
2026-09-28,1000,0,1000,1213570,60390,1000,0,Salle,Ventes repas midi
2026-09-28,1190,0,1190,1213570,60390,1190,0,Salle,Ventes repas soir
2026-09-28,480,0,480,1213570,60390,480,0,Salle,Ventes bar
2026-09-29,420,0,420,1220340,60640,420,0,Cuisine,Ventes plats a emporter
2026-09-29,450,0,450,1220340,60640,450,0,Salle,Ventes repas soir
2026-09-29,1160,0,1160,1220340,60640,1160,0,Salle,Ventes bar
2026-09-30,870,0,870,1220380,60630,870,0,Salle,Ventes repas soir
2026-09-30,540,0,540,1220380,60630,540,0,Cuisine,Ventes plats a emporter
2026-09-30,1400,0,1400,1220380,60630,1400,0,Salle,Ventes repas midi
2026-09-30,0,180,-180,1220380,60630,0,180,Cuisine,Produits menagers
2026-10-01,0,450,-450,1213640,60910,0,450,Administration,Assurances
2026-10-01,0,360,-360,1213640,60910,0,360,Administration,Taxes / Impots
2026-10-01,0,230,-230,1213640,60910,0,230,Cuisine,Gaz
2026-10-01,0,710,-710,1213640,60910,0,710,Administration,Electricite / Eau
2026-10-01,810,0,810,1213640,60910,810,0,Salle,Ventes repas soir
2026-10-01,610,0,610,1213640,60910,610,0,Salle,Ventes repas midi
2026-10-01,1130,0,1130,1213640,60910,1130,0,Salle,Ventes evenements
2026-10-01,0,2920,-2920,1213640,60910,0,2920,Administration,Loyer
2026-10-02,930,0,930,1216760,61030,930,0,Salle,Ventes repas soir
2026-10-02,310,0,310,1216760,61030,310,0,Salle,Ventes repas midi
2026-10-02,660,0,660,1216760,61030,660,0,Salle,Ventes bar
2026-10-02,0,400,-400,1216760,61030,0,400,Cuisine,Achats fournisseurs
2026-10-02,0,2060,-2060,1216760,61030,0,2060,Administration,Salaires
2026-10-02,0,180,-180,1216760,61030,0,180,Cuisine,Petit equipement
2026-10-03,1460,0,1460,1222210,61270,1460,0,Cuisine,Ventes plats a emporter
2026-10-03,1200,0,1200,1222210,61270,1200,0,Salle,Ventes evenements
2026-10-03,1240,0,1240,1222210,61270,1240,0,Salle,Ventes repas midi
2026-10-03,0,650,-650,1222210,61270,0,650,Cuisine,Achats fournisseurs
2026-10-05,0,60,-60,1215990,60950,0,60,Cuisine,Produits menagers
2026-10-05,0,320,-320,1215990,60950,0,320,Administration,Marketing / Pub
2026-10-05,0,550,-550,1215990,60950,0,550,Cuisine,Achats fournisseurs
2026-10-05,150,0,150,1215990,60950,150,0,Salle,Ventes evenements
2026-10-05,660,0,660,1215990,60950,660,0,Cuisine,Ventes plats a emporter
2026-10-05,510,0,510,1215990,60950,510,0,Salle,Ventes repas midi
2026-10-06,600,0,600,1225370,61050,600,0,Salle,Ventes evenements
2026-10-06,760,0,760,1225370,61050,760,0,Salle,Ventes bar
2026-10-06,1120,0,1120,1225370,61050,1120,0,Salle,Ventes repas midi
2026-10-06,0,380,-380,1225370,61050,0,380,Cuisine,Achats fournisseurs
2026-10-07,850,0,850,1226800,60960,850,0,Salle,Ventes bar
2026-10-07,440,0,440,1226800,60960,440,0,Salle,Ventes repas soir
2026-10-07,1120,0,1120,1226800,60960,1120,0,Salle,Ventes evenements
2026-10-08,680,0,680,1229440,61110,680,0,Salle,Ventes repas soir
2026-10-08,810,0,810,1229440,61110,810,0,Salle,Ventes evenements
2026-10-08,1070,0,1070,1229440,61110,1070,0,Salle,Ventes bar
2026-10-08,0,620,-620,1229440,61110,0,620,Cuisine,Achats fournisseurs
2026-10-09,770,0,770,1229840,61130,770,0,Salle,Ventes repas midi
2026-10-09,0,2700,-2700,1229840,61130,0,2700,Administration,Salaires
2026-10-09,0,330,-330,1229840,61130,0,330,Cuisine,Achats fournisseurs
2026-10-09,580,0,580,1229840,61130,580,0,Salle,Ventes evenements
2026-10-09,1050,0,1050,1229840,61130,1050,0,Salle,Ventes repas soir
2026-10-10,840,0,840,1225160,61090,840,0,Salle,Ventes evenements
2026-10-10,790,0,790,1225160,61090,790,0,Cuisine,Ventes plats a emporter
2026-10-10,1970,0,1970,1225160,61090,1970,0,Salle,Ventes repas soir
2026-10-11,0,420,-420,1230130,61290,0,420,Cuisine,Achats fournisseurs
2026-10-12,600,0,600,1230630,61130,600,0,Salle,Ventes repas soir
2026-10-12,270,0,270,1230630,61130,270,0,Salle,Ventes repas midi
2026-10-12,920,0,920,1230630,61130,920,0,Salle,Ventes bar
2026-10-12,0,470,-470,1230630,61130,0,470,Cuisine,Achats fournisseurs
2026-10-13,850,0,850,1236380,61180,850,0,Cuisine,Ventes plats a emporter
2026-10-13,290,0,290,1236380,61180,290,0,Salle,Ventes repas soir
2026-10-13,1020,0,1020,1236380,61180,1020,0,Salle,Ventes repas midi
2026-10-14,0,240,-240,1237200,61240,0,240,Cuisine,Achats fournisseurs
2026-10-14,0,160,-160,1237200,61240,0,160,Cuisine,Produits menagers
2026-10-14,520,0,520,1237200,61240,520,0,Cuisine,Ventes plats a emporter
2026-10-14,550,0,550,1237200,61240,550,0,Salle,Ventes evenements
2026-10-14,750,0,750,1237200,61240,750,0,Salle,Ventes bar
2026-10-15,720,0,720,1232980,61500,720,0,Salle,Ventes repas midi
2026-10-15,890,0,890,1232980,61500,890,0,Salle,Ventes bar
2026-10-15,1110,0,1110,1232980,61500,1110,0,Salle,Ventes repas soir
