Transaction_ID,Transaction_Date,Year,Month,City,Country,Postal_Code,Neighborhood,Property_Type,Property_Status,Condition,Year_Built,Area_Sqm,Rooms,Bedrooms,Bathrooms,Price_EUR,Monthly_Rent_EUR,Annual_Rental_Yield_Pct,Price_Per_Sqm_EUR,GDP_Growth_Pct,Inflation_Rate_Pct,Interest_Rate_Pct,Unemployment_Rate_Pct,Consumer_Confidence,Construction_Permits,New_Constructions,Demand_Score,Supply_Score,Market_Balance,Is_Hotspot,Internet_Type,Has_Parking,Has_Elevator,Public_Transport,Schools_Nearby,Shops_Nearby
RE001127,2023-03-22,2023,3,Hong Kong,China,72767,Ouest,Studio,En construction,Ancien,2023,47,1,1,1,150000,0,0.0,3191.49,0.5,7.7,5.5,7.8,50,5408,2078,86,72,Demande > Offre,Non,ADSL,Oui,Non,Moyen (5-15 min),Oui,Non
RE001128,2026-04-01,2026,4,Sheffield,UK,82174,Quartier d'affaires,Local Commercial,A vendre,Tres bon etat,1986,456,1,0,1,2352000,0,0.0,5157.89,-1.1,1.4,5.4,11.3,52,1624,2720,81,73,Demande > Offre,Oui,Fibre 500Mbps,Oui,Non,Loin (plus 15 min),Non,Non
RE001129,2021-10-15,2021,10,Singapore,Singapore,75151,Sud,Maison,Loue,Bon etat,1972,208,4,3,2,1215000,7200,7.1,5841.35,1.3,5.5,3.0,5.7,77,236,1970,54,43,Demande > Offre,Non,Fibre 1Gbps,Non,Non,Proche (moins 5 min),Oui,Non
RE001130,2020-11-17,2020,11,Marseille,France,33435,Quartier d'affaires,Loft,A louer,Neuf,2020,893,2,1,1,4480000,24850,6.7,5016.8,2.6,0.5,4.6,7.4,69,6105,2274,38,70,Offre > Demande,Non,ADSL,Non,Non,Loin (plus 15 min),Oui,Oui
RE001131,2020-08-15,2020,8,San Diego,USA,63187,Quartier residentiel,Villa,Vendu,Neuf,1999,318,5,4,1,2050000,0,0.0,6446.54,2.0,2.4,1.9,3.5,96,6624,503,91,88,Demande > Offre,Oui,ADSL,Non,Non,Loin (plus 15 min),Oui,Oui
RE001132,2020-02-24,2020,2,Sydney,Australia,58819,Quartier d'affaires,Villa,En construction,A renover,1927,201,8,7,5,1408000,0,0.0,7004.98,-1.7,1.2,2.3,7.0,88,2615,1926,47,71,Offre > Demande,Non,Sans fil,Oui,Non,Moyen (5-15 min),Non,Oui
RE001133,2025-02-28,2025,2,Paris,France,22537,Ouest,Appartement,Loue,Ancien,1963,47,5,4,4,238000,600,3.0,5063.83,-1.1,1.1,1.7,4.1,85,2635,4553,75,36,Demande > Offre,Non,Fibre 500Mbps,Oui,Oui,Loin (plus 15 min),Non,Oui
RE001134,2023-01-05,2023,1,Sydney,Australia,94861,Sud,Bureau,En construction,Tres bon etat,1964,649,6,0,1,4330000,0,0.0,6671.8,4.8,5.2,2.9,5.9,57,1366,3567,57,76,Offre > Demande,Non,Fibre 1Gbps,Non,Non,Loin (plus 15 min),Oui,Oui
RE001135,2025-03-26,2025,3,Manchester,UK,70226,Est,Maison,Loue,Ancien,1938,485,5,4,2,1760000,8650,5.9,3628.87,-0.9,1.5,4.0,7.7,84,3995,624,52,58,Offre > Demande,Non,Sans fil,Non,Non,Proche (moins 5 min),Non,Non
RE001136,2025-05-20,2025,5,New York,USA,43801,Est,Studio,Vendu,Bon etat,1980,98,1,1,1,450000,0,0.0,4591.84,1.5,5.0,5.3,6.3,57,5630,3376,69,48,Demande > Offre,Non,Fibre 1Gbps,Oui,Oui,Proche (moins 5 min),Non,Oui
RE001137,2023-04-30,2023,4,Bordeaux,France,48405,Quartier d'affaires,Entrepot,A vendre,Neuf,2023,1969,7,0,1,6892000,0,0.0,3500.25,-1.9,1.0,4.5,7.3,80,6902,1094,66,41,Demande > Offre,Non,Sans fil,Non,Non,Loin (plus 15 min),Oui,Oui
RE001138,2024-02-08,2024,2,San Antonio,USA,87843,Nord,Appartement,En construction,Neuf,1929,76,4,3,3,409000,0,0.0,5381.58,-0.1,6.7,5.9,11.2,93,5540,1264,89,50,Demande > Offre,Oui,Fibre 1Gbps,Oui,Non,Proche (moins 5 min),Oui,Non
RE001139,2023-06-26,2023,6,Nice,France,43898,Quartier d'affaires,Penthouse,En construction,Neuf,1981,257,3,2,1,2877000,0,0.0,11194.55,3.6,2.1,2.6,7.7,97,4571,3723,69,40,Demande > Offre,Non,Fibre 500Mbps,Oui,Non,Loin (plus 15 min),Non,Non
RE001140,2025-05-25,2025,5,Dubai,UAE,20802,Ouest,Studio,A louer,A renover,1921,25,1,1,1,82000,350,5.1,3280.0,3.5,3.5,1.1,9.5,59,9320,180,34,27,Demande > Offre,Non,Sans fil,Non,Non,Moyen (5-15 min),Oui,Non
RE001141,2023-05-18,2023,5,Lille,France,69193,Quartier d'affaires,Studio,Vendu,Neuf,1933,103,1,1,1,343000,0,0.0,3330.1,0.8,4.2,1.7,9.3,53,7192,3678,76,54,Demande > Offre,Oui,Fibre 500Mbps,Oui,Non,Proche (moins 5 min),Non,Oui
RE001142,2023-02-09,2023,2,London,UK,37788,Nord,Penthouse,Vendu,Tres bon etat,1988,194,6,5,5,2805000,0,0.0,14458.76,3.6,4.3,5.5,5.2,80,3908,2321,73,51,Demande > Offre,Non,Fibre 500Mbps,Oui,Oui,Proche (moins 5 min),Non,Non
RE001143,2021-02-19,2021,2,Los Angeles,USA,29992,Est,Bureau,En construction,Ancien,1981,309,1,0,1,1338000,0,0.0,4330.1,1.2,0.9,2.2,3.4,54,6649,444,46,51,Offre > Demande,Non,Fibre 500Mbps,Non,Non,Proche (moins 5 min),Oui,Non
RE001144,2021-01-02,2021,1,Leeds,UK,56726,Ouest,Local Commercial,Vendu,Ancien,2002,560,1,0,1,2163000,0,0.0,3862.5,-0.1,1.6,4.2,9.2,69,5685,3271,69,29,Demande > Offre,Non,Fibre 1Gbps,Oui,Non,Moyen (5-15 min),Non,Oui
RE001145,2021-06-23,2021,6,London,UK,40483,Centre,Bureau,A louer,Neuf,1975,579,2,0,1,5723000,31800,6.7,9884.28,4.2,7.3,2.7,9.7,96,5180,2130,38,80,Offre > Demande,Non,Fibre 1Gbps,Non,Non,Loin (plus 15 min),Non,Non
RE001146,2024-01-06,2024,1,Abu Dhabi,UAE,25895,Quartier residentiel,Duplex,A louer,Ancien,2022,488,4,3,1,2440000,10250,5.0,5000.0,-1.9,6.4,1.6,6.7,54,8889,3037,85,50,Demande > Offre,Oui,ADSL,Oui,Non,Proche (moins 5 min),Oui,Non
RE001147,2024-11-20,2024,11,Nice,France,50981,Centre,Loft,Loue,Ancien,1977,515,1,1,1,2339000,9350,4.8,4541.75,2.6,5.0,3.3,3.7,62,3635,3510,33,84,Offre > Demande,Non,Fibre 1Gbps,Oui,Non,Proche (moins 5 min),Oui,Oui
RE001148,2023-03-11,2023,3,Bristol,UK,22589,Centre,Studio,En construction,Ancien,2006,58,1,1,1,98000,0,0.0,1689.66,2.2,0.8,5.0,11.1,92,1977,3211,61,86,Offre > Demande,Non,Fibre 1Gbps,Non,Non,Loin (plus 15 min),Non,Oui
RE001149,2025-11-30,2025,11,Birmingham,UK,65111,Centre,Penthouse,En construction,A renover,1942,310,3,2,2,1346000,0,0.0,4341.94,1.4,4.4,1.1,11.5,95,8099,1332,30,90,Offre > Demande,Non,Fibre 1Gbps,Non,Non,Proche (moins 5 min),Oui,Non
RE001150,2022-05-13,2022,5,Birmingham,UK,65046,Est,Appartement,En construction,Neuf,1993,139,5,4,2,399000,0,0.0,2870.5,2.2,7.6,3.6,8.4,90,9433,3091,43,52,Offre > Demande,Non,ADSL,Non,Oui,Moyen (5-15 min),Non,Oui
RE001151,2022-12-01,2022,12,Glasgow,UK,73020,Est,Entrepot,En construction,Ancien,1948,272,7,0,1,720000,0,0.0,2647.06,-1.5,4.7,4.8,11.0,55,7062,2543,75,75,Equilibre,Non,Fibre 1Gbps,Non,Non,Loin (plus 15 min),Non,Non
RE001152,2022-04-28,2022,4,Austin,USA,42629,Peripherie,Local Commercial,A louer,Ancien,1926,99,8,0,1,463000,1200,3.1,4676.77,0.4,6.8,2.7,6.0,100,3604,2017,90,81,Demande > Offre,Oui,Sans fil,Oui,Non,Proche (moins 5 min),Oui,Oui
RE001153,2024-03-30,2024,3,Abu Dhabi,UAE,83034,Quartier d'affaires,Maison,Vendu,Bon etat,1913,383,4,3,2,2553000,0,0.0,6665.8,-1.9,1.3,2.3,3.5,73,4852,2810,71,23,Demande > Offre,Non,Fibre 1Gbps,Non,Non,Moyen (5-15 min),Oui,Oui
RE001154,2026-04-27,2026,4,Melbourne,Australia,82163,Sud,Entrepot,A louer,A renover,1951,1933,8,0,1,4717000,21200,5.4,2440.25,0.2,1.2,2.1,4.8,100,4721,2087,58,27,Demande > Offre,Non,Fibre 1Gbps,Oui,Non,Loin (plus 15 min),Oui,Non
RE001155,2022-07-04,2022,7,London,UK,30629,Est,Entrepot,A vendre,Bon etat,1962,662,1,0,1,3421000,0,0.0,5167.67,4.7,3.6,6.0,6.7,74,2600,4244,93,44,Demande > Offre,Oui,ADSL,Oui,Non,Loin (plus 15 min),Non,Oui
RE001156,2021-08-18,2021,8,Manchester,UK,30342,Quartier d'affaires,Penthouse,A louer,Tres bon etat,1900,311,6,5,1,2735000,8300,3.6,8794.21,4.3,2.7,2.9,9.7,78,1772,1561,76,30,Demande > Offre,Oui,ADSL,Oui,Non,Proche (moins 5 min),Oui,Oui
RE001157,2023-10-11,2023,10,Nice,France,64108,Quartier residentiel,Duplex,A louer,Neuf,2002,102,8,7,5,685000,2100,3.7,6715.69,1.7,2.7,2.4,8.7,52,9663,4611,78,44,Demande > Offre,Oui,Sans fil,Oui,Non,Moyen (5-15 min),Oui,Non
RE001158,2024-05-20,2024,5,Vancouver,Canada,52330,Est,Loft,Vendu,Tres bon etat,1918,820,3,2,1,7938000,0,0.0,9680.49,1.8,6.8,2.0,3.6,79,3945,3834,39,58,Offre > Demande,Non,ADSL,Oui,Non,Proche (moins 5 min),Oui,Oui
RE001159,2025-12-23,2025,12,Marseille,France,29988,Quartier residentiel,Duplex,A vendre,Bon etat,2017,403,7,6,1,1564000,0,0.0,3880.89,2.0,0.5,1.4,5.4,100,1615,4157,45,33,Demande > Offre,Non,Fibre 500Mbps,Non,Non,Moyen (5-15 min),Oui,Non
RE001160,2025-06-14,2025,6,Bristol,UK,83426,Sud,Loft,Vendu,Neuf,1933,329,1,1,1,1955000,0,0.0,5942.25,1.6,1.3,5.3,10.7,90,1796,2606,31,63,Offre > Demande,Non,Fibre 1Gbps,Oui,Non,Proche (moins 5 min),Non,Oui
RE001161,2024-12-27,2024,12,Melbourne,Australia,97623,Centre,Loft,Loue,Bon etat,1964,838,8,7,1,3697000,20700,6.7,4411.69,3.5,6.6,5.5,7.1,68,8346,3808,57,28,Demande > Offre,Non,Fibre 1Gbps,Oui,Non,Proche (moins 5 min),Non,Non
RE001162,2024-05-15,2024,5,San Diego,USA,51248,Quartier d'affaires,Villa,En construction,A renover,1941,471,4,3,2,1968000,0,0.0,4178.34,3.1,0.7,2.1,11.9,78,4450,2165,87,20,Demande > Offre,Oui,Fibre 500Mbps,Oui,Non,Loin (plus 15 min),Oui,Oui
RE001163,2024-05-29,2024,5,Vancouver,Canada,47870,Peripherie,Villa,A vendre,Bon etat,2023,497,8,7,4,2899000,0,0.0,5833.0,-0.4,3.7,5.0,6.2,54,9218,422,74,82,Offre > Demande,Non,Sans fil,Oui,Non,Proche (moins 5 min),Oui,Oui
RE001164,2020-04-19,2020,4,Hong Kong,China,88978,Quartier residentiel,Penthouse,A louer,Bon etat,1921,225,6,5,1,3411000,14050,4.9,15160.0,0.0,1.0,3.2,11.6,75,7700,4960,68,68,Equilibre,Non,ADSL,Non,Oui,Moyen (5-15 min),Oui,Oui
RE001165,2024-07-18,2024,7,Strasbourg,France,13323,Centre,Bureau,Loue,Neuf,1996,529,1,0,1,2290000,14850,7.8,4328.92,4.0,5.4,2.6,11.2,88,3332,1704,34,76,Offre > Demande,Non,Fibre 1Gbps,Oui,Non,Proche (moins 5 min),Non,Oui
RE001166,2026-06-08,2026,6,Sheffield,UK,16825,Centre,Loft,Vendu,Neuf,2018,1461,1,1,1,6570000,0,0.0,4496.92,4.8,3.2,5.2,6.8,67,3826,1953,59,86,Offre > Demande,Non,ADSL,Non,Non,Loin (plus 15 min),Non,Non
RE001167,2021-10-24,2021,10,Phoenix,USA,84389,Peripherie,Bureau,A louer,Tres bon etat,2004,746,1,0,1,2570000,16150,7.5,3445.04,4.1,6.2,2.6,9.3,87,9661,1525,79,71,Demande > Offre,Oui,ADSL,Oui,Non,Loin (plus 15 min),Non,Oui
RE001168,2025-05-10,2025,5,Cardiff,UK,40848,Peripherie,Bureau,Loue,Bon etat,2011,271,10,0,1,832000,2600,3.8,3070.11,1.5,5.9,1.8,11.3,100,9277,2908,78,62,Demande > Offre,Oui,Fibre 500Mbps,Oui,Non,Moyen (5-15 min),Non,Non
RE001169,2021-01-13,2021,1,San Antonio,USA,20255,Sud,Loft,En construction,A renover,2014,1380,4,3,1,3268000,0,0.0,2368.12,1.0,3.2,3.8,3.9,64,5333,3838,46,35,Demande > Offre,Non,Fibre 1Gbps,Non,Non,Proche (moins 5 min),Non,Oui
RE001170,2024-05-29,2024,5,Melbourne,Australia,83045,Sud,Penthouse,A louer,A renover,1938,342,5,4,4,2448000,11600,5.7,7157.89,2.2,0.6,5.7,9.0,90,5468,3004,92,20,Demande > Offre,Oui,Fibre 500Mbps,Oui,Non,Loin (plus 15 min),Oui,Non
RE001171,2021-02-09,2021,2,Hong Kong,China,61789,Quartier residentiel,Entrepot,En construction,Tres bon etat,1941,509,6,0,1,3821000,0,0.0,7506.88,0.3,5.2,1.9,11.9,50,884,707,44,27,Demande > Offre,Non,Fibre 1Gbps,Non,Non,Moyen (5-15 min),Oui,Non
RE001172,2020-10-15,2020,10,Melbourne,Australia,70250,Sud,Local Commercial,En construction,Ancien,2023,314,5,0,1,1109000,0,0.0,3531.85,4.0,0.5,4.4,8.0,58,3265,4398,68,68,Equilibre,Non,Fibre 1Gbps,Non,Non,Moyen (5-15 min),Oui,Oui
RE001173,2022-06-12,2022,6,Nice,France,18042,Est,Loft,A louer,A renover,1986,1283,2,1,1,4801000,20250,5.1,3742.01,4.3,3.2,2.6,6.8,88,2369,1085,39,87,Offre > Demande,Non,Fibre 500Mbps,Oui,Non,Proche (moins 5 min),Non,Oui
RE001174,2020-11-30,2020,11,Singapore,Singapore,62118,Est,Maison,A vendre,Tres bon etat,1981,326,6,5,1,2191000,0,0.0,6720.86,3.4,5.7,3.2,5.1,82,3201,2645,38,72,Offre > Demande,Non,Sans fil,Non,Non,Moyen (5-15 min),Oui,Oui
RE001175,2021-08-26,2021,8,Phoenix,USA,85681,Peripherie,Entrepot,Vendu,Tres bon etat,1984,1703,4,0,1,4632000,0,0.0,2719.91,-1.0,7.2,5.0,10.2,56,2964,3167,60,79,Offre > Demande,Non,ADSL,Non,Non,Proche (moins 5 min),Oui,Non
RE001176,2022-01-27,2022,1,Vancouver,Canada,64325,Est,Loft,Loue,Tres bon etat,1997,817,9,8,5,6001000,33250,6.6,7345.17,1.0,1.3,5.9,4.0,69,3746,1858,35,74,Offre > Demande,Non,ADSL,Oui,Non,Loin (plus 15 min),Oui,Non
RE001177,2026-04-20,2026,4,Abu Dhabi,UAE,72770,Peripherie,Penthouse,A louer,A renover,1998,231,5,4,1,1511000,7100,5.6,6541.13,4.5,0.9,5.6,8.2,94,2589,179,64,69,Offre > Demande,Non,Fibre 500Mbps,Non,Oui,Proche (moins 5 min),Non,Oui
RE001178,2024-06-13,2024,6,Liverpool,UK,12947,Sud,Villa,A vendre,Ancien,1909,177,5,4,3,969000,0,0.0,5474.58,2.6,4.9,5.8,7.2,64,7560,4729,55,65,Offre > Demande,Non,Sans fil,Non,Non,Moyen (5-15 min),Oui,Oui
RE001179,2022-11-09,2022,11,Edinburgh,UK,45315,Peripherie,Maison,Loue,A renover,2026,112,6,5,2,201000,1100,6.6,1794.64,1.0,7.7,3.0,8.9,77,1805,897,50,66,Offre > Demande,Non,ADSL,Oui,Non,Proche (moins 5 min),Oui,Oui
RE001180,2020-02-29,2020,2,Hong Kong,China,15631,Ouest,Duplex,Vendu,Tres bon etat,1973,207,3,2,1,2468000,0,0.0,11922.71,1.6,2.2,5.5,10.8,57,744,3914,55,30,Demande > Offre,Non,Fibre 500Mbps,Non,Non,Proche (moins 5 min),Non,Non
RE001181,2023-04-05,2023,4,Hong Kong,China,55735,Nord,Villa,En construction,Neuf,1900,81,6,5,2,1556000,0,0.0,19209.88,0.1,4.6,2.3,9.1,77,2724,4064,85,46,Demande > Offre,Oui,Sans fil,Non,Non,Proche (moins 5 min),Oui,Non
RE001182,2023-12-18,2023,12,Manchester,UK,21976,Centre,Appartement,En construction,Neuf,1965,113,1,1,1,420000,0,0.0,3716.81,-0.2,1.5,3.1,4.6,94,880,155,56,73,Offre > Demande,Non,Fibre 1Gbps,Non,Oui,Proche (moins 5 min),Oui,Non
RE001183,2020-06-05,2020,6,Lille,France,95746,Sud,Appartement,A louer,Bon etat,2012,68,3,2,1,201000,800,4.8,2955.88,-0.6,1.4,3.2,8.2,85,593,966,83,70,Demande > Offre,Non,Fibre 500Mbps,Oui,Non,Moyen (5-15 min),Non,Non
RE001184,2023-06-05,2023,6,Paris,France,42601,Sud,Appartement,A vendre,Bon etat,2016,85,3,2,2,437000,0,0.0,5141.18,1.1,2.5,3.3,3.3,84,4808,2426,72,90,Offre > Demande,Non,Fibre 1Gbps,Oui,Non,Loin (plus 15 min),Oui,Non
RE001185,2024-07-25,2024,7,Austin,USA,28704,Quartier residentiel,Villa,A vendre,Neuf,1937,344,3,2,1,3299000,0,0.0,9590.12,-1.9,5.1,5.0,8.5,95,6910,858,54,35,Demande > Offre,Non,ADSL,Oui,Non,Loin (plus 15 min),Non,Non
RE001186,2021-10-16,2021,10,Philadelphia,USA,31318,Nord,Local Commercial,A louer,Ancien,1964,99,6,0,1,492000,2550,6.2,4969.7,2.5,2.3,5.6,9.7,94,5114,4120,81,42,Demande > Offre,Oui,ADSL,Oui,Non,Loin (plus 15 min),Non,Oui
RE001187,2021-03-12,2021,3,Nantes,France,25179,Ouest,Villa,A louer,A renover,1964,498,5,4,3,2032000,11050,6.5,4080.32,1.9,1.8,1.2,3.7,78,4627,4404,32,50,Offre > Demande,Non,Fibre 1Gbps,Non,Non,Moyen (5-15 min),Oui,Non
RE001188,2021-04-27,2021,4,Hong Kong,China,66592,Peripherie,Loft,Vendu,Tres bon etat,1977,1893,3,2,1,20165000,0,0.0,10652.4,2.8,2.7,4.7,8.4,61,840,2720,75,72,Demande > Offre,Non,Sans fil,Non,Non,Moyen (5-15 min),Non,Oui
RE001189,2021-03-14,2021,3,Chicago,USA,68879,Sud,Appartement,Loue,Tres bon etat,1952,98,3,2,2,516000,2000,4.7,5265.31,4.1,1.3,6.0,3.0,86,5943,4396,89,24,Demande > Offre,Oui,Fibre 1Gbps,Non,Oui,Proche (moins 5 min),Oui,Oui
RE001190,2022-04-05,2022,4,Glasgow,UK,78378,Quartier residentiel,Appartement,Loue,A renover,1934,21,5,4,2,54000,150,3.3,2571.43,2.7,5.3,5.4,8.3,96,3823,107,93,55,Demande > Offre,Non,Sans fil,Oui,Oui,Loin (plus 15 min),Oui,Non
RE001191,2026-06-22,2026,6,Toronto,Canada,26599,Quartier d'affaires,Maison,A louer,Neuf,2019,404,5,4,4,2085000,11100,6.4,5160.89,3.2,7.1,4.4,10.9,59,8510,3044,95,70,Demande > Offre,Oui,Fibre 1Gbps,Non,Non,Proche (moins 5 min),Non,Non
RE001192,2022-09-21,2022,9,Toulouse,France,84510,Centre,Appartement,En construction,Bon etat,1975,140,2,1,1,475000,0,0.0,3392.86,3.5,6.0,5.1,10.0,70,7678,2119,69,55,Demande > Offre,Non,Fibre 1Gbps,Oui,Non,Moyen (5-15 min),Oui,Non
RE001193,2021-07-08,2021,7,Glasgow,UK,93918,Ouest,Loft,Vendu,A renover,1998,1539,4,3,2,4653000,0,0.0,3023.39,0.7,7.5,4.7,5.2,87,8544,1764,72,26,Demande > Offre,Non,Sans fil,Non,Non,Moyen (5-15 min),Non,Non
RE001194,2025-09-09,2025,9,Phoenix,USA,98071,Quartier d'affaires,Penthouse,Vendu,Ancien,1961,256,3,2,2,1789000,0,0.0,6988.28,0.1,0.8,5.2,9.2,53,7355,851,89,79,Demande > Offre,Oui,Sans fil,Oui,Oui,Moyen (5-15 min),Oui,Oui
RE001195,2025-07-07,2025,7,Sharjah,UAE,80071,Sud,Duplex,En construction,Tres bon etat,1924,378,4,3,1,2334000,0,0.0,6174.6,4.3,3.6,3.9,6.1,85,5556,404,53,48,Demande > Offre,Non,Fibre 1Gbps,Oui,Non,Loin (plus 15 min),Non,Non
RE001196,2022-03-12,2022,3,New York,USA,70109,Sud,Penthouse,Loue,Ancien,1936,327,5,4,1,3903000,19400,6.0,11935.78,-1.6,1.5,1.6,5.4,81,1326,2442,84,62,Demande > Offre,Oui,Fibre 1Gbps,Oui,Non,Moyen (5-15 min),Non,Non
RE001197,2025-01-23,2025,1,Marseille,France,29503,Centre,Appartement,A louer,Neuf,1932,125,1,1,1,602000,2300,4.6,4816.0,4.6,6.4,3.8,10.2,75,1921,1361,43,90,Offre > Demande,Non,Fibre 500Mbps,Oui,Oui,Moyen (5-15 min),Oui,Non
RE001198,2023-08-23,2023,8,Lyon,France,67357,Quartier residentiel,Maison,A louer,Ancien,2016,158,4,3,1,531000,2750,6.2,3360.76,0.6,2.7,3.1,9.3,65,171,2152,77,67,Demande > Offre,Oui,ADSL,Non,Non,Loin (plus 15 min),Non,Oui
RE001199,2021-05-31,2021,5,Bristol,UK,37819,Ouest,Duplex,En construction,Ancien,1962,83,6,5,4,366000,0,0.0,4409.64,3.6,2.2,1.7,6.7,62,9546,4970,37,53,Offre > Demande,Non,Sans fil,Oui,Non,Proche (moins 5 min),Oui,Oui
RE001200,2024-06-27,2024,6,Sydney,Australia,59418,Nord,Duplex,A louer,Tres bon etat,2021,368,3,2,1,1982000,8600,5.2,5385.87,4.6,5.6,3.0,7.1,88,708,3586,89,23,Demande > Offre,Oui,Fibre 1Gbps,Non,Non,Loin (plus 15 min),Oui,Oui
RE001201,2020-06-07,2020,6,Toulouse,France,37158,Sud,Loft,En construction,A renover,1958,833,10,9,1,2816000,0,0.0,3380.55,-1.2,1.9,1.4,8.8,93,3993,1944,39,40,Offre > Demande,Non,Sans fil,Oui,Non,Proche (moins 5 min),Oui,Non
RE001202,2022-07-07,2022,7,Lyon,France,72964,Peripherie,Villa,En construction,Neuf,2010,168,6,5,1,1218000,0,0.0,7250.0,-0.4,4.0,4.7,4.6,99,987,2635,66,61,Demande > Offre,Non,Sans fil,Non,Non,Proche (moins 5 min),Oui,Oui
RE001203,2024-06-27,2024,6,Chicago,USA,29755,Nord,Local Commercial,A louer,Neuf,2022,760,1,0,1,4959000,24300,5.9,6525.0,-1.6,2.7,3.1,6.8,82,9596,2704,47,54,Offre > Demande,Non,Sans fil,Non,Non,Proche (moins 5 min),Non,Oui
RE001204,2024-10-13,2024,10,San Antonio,USA,67666,Nord,Loft,A louer,A renover,1946,1872,6,5,2,5969000,26500,5.3,3188.57,-0.2,4.2,5.5,5.3,78,159,2283,83,60,Demande > Offre,Oui,Sans fil,Non,Non,Moyen (5-15 min),Oui,Non
RE001205,2020-12-19,2020,12,Lille,France,90585,Quartier d'affaires,Villa,A vendre,Ancien,1951,359,5,4,2,2056000,0,0.0,5727.02,3.6,1.6,3.0,9.5,95,6287,2156,45,76,Offre > Demande,Non,Fibre 1Gbps,Oui,Non,Moyen (5-15 min),Oui,Non
RE001206,2020-11-01,2020,11,Singapore,Singapore,65606,Centre,Penthouse,A louer,Neuf,1965,249,6,5,5,3643000,21850,7.2,14630.52,2.5,3.3,6.0,11.7,86,6124,575,48,79,Offre > Demande,Non,Fibre 500Mbps,Oui,Oui,Moyen (5-15 min),Oui,Non
RE001207,2022-09-02,2022,9,Leeds,UK,98113,Est,Maison,A vendre,Ancien,1973,284,3,2,1,1047000,0,0.0,3686.62,-0.2,0.6,3.2,11.4,57,7821,59,95,71,Demande > Offre,Oui,Sans fil,Oui,Non,Moyen (5-15 min),Oui,Oui
RE001208,2025-05-18,2025,5,Cardiff,UK,95047,Peripherie,Appartement,A louer,Tres bon etat,1936,140,3,2,1,571000,2750,5.8,4078.57,0.6,3.8,2.9,9.3,91,4911,3427,40,26,Demande > Offre,Non,ADSL,Oui,Oui,Proche (moins 5 min),Oui,Oui
RE001209,2025-04-04,2025,4,Toulouse,France,23911,Quartier d'affaires,Local Commercial,A vendre,Tres bon etat,1992,420,1,0,1,2433000,0,0.0,5792.86,2.7,4.7,1.8,9.9,90,3862,1488,34,30,Demande > Offre,Non,Fibre 1Gbps,Oui,Non,Loin (plus 15 min),Non,Non
RE001210,2025-04-22,2025,4,San Diego,USA,94989,Quartier d'affaires,Penthouse,En construction,Bon etat,1954,313,4,3,3,2552000,0,0.0,8153.35,3.2,2.4,4.8,6.1,74,4325,1407,37,56,Offre > Demande,Non,Fibre 1Gbps,Non,Non,Proche (moins 5 min),Non,Oui
RE001211,2024-12-10,2024,12,Dallas,USA,15157,Ouest,Maison,A louer,Ancien,2019,176,4,3,2,464000,2700,7.0,2636.36,3.6,3.5,3.9,10.1,88,7428,3157,44,68,Offre > Demande,Non,Fibre 1Gbps,Non,Non,Moyen (5-15 min),Non,Oui
RE001212,2025-02-18,2025,2,Austin,USA,88474,Centre,Penthouse,A vendre,Ancien,1966,283,5,4,4,1732000,0,0.0,6120.14,-1.8,0.9,5.8,10.2,82,6666,1450,66,25,Demande > Offre,Non,ADSL,Non,Non,Moyen (5-15 min),Non,Oui
RE001213,2026-05-02,2026,5,Vancouver,Canada,85701,Quartier residentiel,Studio,Vendu,Tres bon etat,1947,66,1,1,1,267000,0,0.0,4045.45,2.1,1.2,1.6,9.2,53,8588,3096,39,88,Offre > Demande,Non,ADSL,Non,Non,Loin (plus 15 min),Non,Oui
RE001214,2021-11-10,2021,11,Nice,France,41819,Ouest,Entrepot,A vendre,Tres bon etat,1964,1043,2,0,1,4904000,0,0.0,4701.82,2.9,5.4,4.5,10.7,50,753,1329,48,73,Offre > Demande,Non,ADSL,Oui,Non,Moyen (5-15 min),Non,Oui
RE001215,2020-02-05,2020,2,Manchester,UK,53500,Est,Local Commercial,En construction,A renover,1966,217,10,0,1,769000,0,0.0,3543.78,-1.0,1.0,4.8,5.5,93,4284,4472,65,77,Offre > Demande,Non,ADSL,Non,Non,Proche (moins 5 min),Non,Oui
RE001216,2022-10-12,2022,10,Cardiff,UK,23591,Quartier d'affaires,Local Commercial,A vendre,Tres bon etat,2026,308,8,0,1,1339000,0,0.0,4347.4,-0.7,3.0,1.2,5.4,59,3064,3521,87,74,Demande > Offre,Oui,Sans fil,Non,Non,Moyen (5-15 min),Non,Non
RE001217,2023-02-15,2023,2,Manchester,UK,77203,Est,Bureau,A vendre,Bon etat,1930,351,2,0,1,1117000,0,0.0,3182.34,5.0,5.9,3.9,9.2,63,6914,76,72,75,Offre > Demande,Non,Fibre 500Mbps,Non,Non,Moyen (5-15 min),Oui,Oui
RE001218,2022-10-25,2022,10,Glasgow,UK,42662,Centre,Maison,Loue,Bon etat,2000,158,5,4,3,552000,2350,5.1,3493.67,3.5,3.1,1.6,11.0,73,6810,4591,81,37,Demande > Offre,Oui,Fibre 500Mbps,Oui,Non,Proche (moins 5 min),Non,Oui
